familia,articulo,fecha_venta,festivo,precio,cantidad,importe,orden_articulo_familia
PANADERIA,1043,2021-05-01,,2.5959999561309814,327.0,848.8920021057129,2
PANADERIA,1043,2021-05-02,Día de la Madre,2.5959999561309814,303.0,786.5879974365234,2
PANADERIA,1043,2021-05-03,Día de la Cruz,2.5959999561309814,216.0,560.7359962463379,2
PANADERIA,1043,2021-05-04,,2.5959999561309814,177.0,459.49199867248535,2
PANADERIA,1043,2021-05-05,,2.5959999561309814,180.0,467.279993057251,2
PANADERIA,1043,2021-05-06,,2.5959999561309814,168.0,436.1280002593994,2
PANADERIA,1043,2021-05-07,,2.5959999561309814,228.0,591.8879947662354,2
PANADERIA,1043,2021-05-08,,2.5959999561309814,183.0,475.0679988861084,2
PANADERIA,1043,2021-05-09,,2.5959999561309814,300.0,778.799991607666,2
PANADERIA,1043,2021-05-10,,2.5959999561309814,162.0,420.55200004577637,2
PANADERIA,1043,2021-05-11,,2.5959999561309814,243.0,630.8280010223389,2
PANADERIA,1043,2021-05-12,,2.5959999561309814,156.0,404.97600173950195,2
PANADERIA,1043,2021-05-13,,2.5959999561309814,192.0,498.4320011138916,2
PANADERIA,1043,2021-05-14,,2.5959999561309814,225.0,584.1000003814697,2
PANADERIA,1043,2021-05-15,,2.5959999561309814,213.0,552.9480037689209,2
PANADERIA,1043,2021-05-16,,2.5959999561309814,309.0,802.1640186309814,2
PANADERIA,1043,2021-05-17,,2.5959999561309814,228.0,591.8879947662354,2
PANADERIA,1043,2021-05-18,,2.5959999561309814,195.0,506.22000312805176,2
PANADERIA,1043,2021-05-19,,2.5959999561309814,144.0,373.82400131225586,2
PANADERIA,1043,2021-05-20,,2.5959999561309814,150.0,389.4000015258789,2
PANADERIA,1043,2021-05-21,,2.5959999561309814,198.0,514.0080032348633,2
PANADERIA,1043,2021-05-22,,2.5959999561309814,150.0,389.3999996185303,2
PANADERIA,1043,2021-05-23,,2.5959999561309814,327.0,848.8920059204102,2
PANADERIA,1043,2021-05-24,,2.5959999561309814,234.0,607.4639949798584,2
PANADERIA,1043,2021-05-25,,2.5959999561309814,180.0,467.27999687194824,2
PANADERIA,1043,2021-05-26,,2.5959999561309814,174.0,451.7039966583252,2
PANADERIA,1043,2021-05-27,,2.5959999561309814,156.0,404.97600173950195,2
PANADERIA,1043,2021-05-28,,2.5959999561309814,162.0,420.55200004577637,2
PANADERIA,1043,2021-05-29,,2.5959999561309814,201.0,521.7960052490234,2
PANADERIA,1043,2021-05-30,,2.5959999561309814,309.0,802.1639957427979,2
PANADERIA,1043,2021-05-31,,2.5959999561309814,216.0,560.7360038757324,2
PANADERIA,1043,2021-06-01,,2.5959999561309814,183.0,475.0679988861084,2
PANADERIA,1043,2021-06-02,,2.5959999561309814,204.0,529.5839977264404,2
PANADERIA,1043,2021-06-03,,2.5959999561309814,207.0,537.3719997406006,2
PANADERIA,1043,2021-06-04,,2.5959999561309814,243.0,630.8279933929443,2
PANADERIA,1043,2021-06-05,,2.5959999561309814,225.0,584.0999984741211,2
PANADERIA,1043,2021-06-06,,2.5959999561309814,279.0,724.2840042114258,2
PANADERIA,1043,2021-06-07,,2.5959999561309814,204.0,529.5840015411377,2
PANADERIA,1043,2021-06-08,,2.5959999561309814,189.0,490.6440010070801,2
PANADERIA,1043,2021-06-09,,2.5959999561309814,168.0,436.1280002593994,2
PANADERIA,1043,2021-06-10,,2.5959999561309814,165.0,428.3400001525879,2
PANADERIA,1043,2021-06-11,,2.5959999561309814,174.0,451.7039985656738,2
PANADERIA,1043,2021-06-12,,2.5959999561309814,219.0,568.5240077972412,2
PANADERIA,1043,2021-06-13,,2.5959999561309814,321.0,833.3160018920898,2
PANADERIA,1043,2021-06-14,,2.5959999561309814,216.0,560.7360038757324,2
PANADERIA,1043,2021-06-15,,2.5959999561309814,207.0,537.3720016479492,2
PANADERIA,1043,2021-06-16,,2.5959999561309814,177.0,459.492000579834,2
PANADERIA,1043,2021-06-17,,2.5959999561309814,228.0,591.8880043029785,2
PANADERIA,1043,2021-06-18,,2.5959999561309814,174.0,451.7039966583252,2
PANADERIA,1043,2021-06-19,,2.5959999561309814,249.0,646.4040031433105,2
PANADERIA,1043,2021-06-20,,2.5959999561309814,285.0,739.8600025177002,2
PANADERIA,1043,2021-06-21,,2.5959999561309814,219.0,568.5240077972412,2
PANADERIA,1043,2021-06-22,,2.5959999561309814,207.0,537.3720073699951,2
PANADERIA,1043,2021-06-23,,2.5959999561309814,168.0,436.1280059814453,2
PANADERIA,1043,2021-06-24,Día de San Juan,2.5959999561309814,198.0,514.0080013275146,2
PANADERIA,1043,2021-06-25,,2.5959999561309814,177.0,459.4920063018799,2
PANADERIA,1043,2021-06-26,,2.5959999561309814,216.0,560.7360000610352,2
PANADERIA,1043,2021-06-27,,2.5959999561309814,342.0,887.8320064544678,2
PANADERIA,1043,2021-06-28,,2.5959999561309814,219.0,568.5239963531494,2
PANADERIA,1043,2021-06-29,,2.5959999561309814,162.0,420.55200004577637,2
PANADERIA,1043,2021-06-30,,2.5959999561309814,162.0,420.55200004577637,2
PANADERIA,1043,2021-07-01,,2.5959999561309814,186.0,482.85600662231445,2
PANADERIA,1043,2021-07-02,,2.5959999561309814,159.0,412.7640018463135,2
PANADERIA,1043,2021-07-03,,2.5959999561309814,216.0,560.7360000610352,2
PANADERIA,1043,2021-07-04,,2.5959999561309814,297.0,771.0120010375977,2
PANADERIA,1043,2021-07-05,,2.5959999561309814,210.0,545.1599998474121,2
PANADERIA,1043,2021-07-06,,2.5959999561309814,207.0,537.3719997406006,2
PANADERIA,1043,2021-07-07,,2.5959999561309814,162.0,420.55199813842773,2
PANADERIA,1043,2021-07-08,,2.5959999561309814,162.0,420.55199813842773,2
PANADERIA,1043,2021-07-09,,2.5959999561309814,153.0,397.1880054473877,2
PANADERIA,1043,2021-07-10,,2.5959999561309814,204.0,529.5839958190918,2
PANADERIA,1043,2021-07-11,,2.606894693876568,342.0,891.5580024719238,2
PANADERIA,1043,2021-07-12,,2.5959999561309814,159.0,412.7640018463135,2
