familia,articulo,fecha_venta,festivo,precio,cantidad,importe,orden_articulo_familia
PASTELERIA,6523,2021-05-01,,32.590999603271484,12.0,391.0920104980469,3
PASTELERIA,6523,2021-05-02,Día de la Madre,32.590999603271484,36.0,1173.276008605957,3
PASTELERIA,6523,2021-05-03,Día de la Cruz,32.590999603271484,9.0,293.31900787353516,3
PASTELERIA,6523,2021-05-05,,32.590999603271484,9.0,293.31900787353516,3
PASTELERIA,6523,2021-05-06,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-05-07,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-05-08,,32.590999603271484,9.0,293.31900787353516,3
PASTELERIA,6523,2021-05-09,,32.590999603271484,15.0,488.8650131225586,3
PASTELERIA,6523,2021-05-10,,32.590999603271484,9.0,293.31900787353516,3
PASTELERIA,6523,2021-05-11,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-05-12,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-05-13,,32.590999603271484,9.0,293.31900787353516,3
PASTELERIA,6523,2021-05-14,,32.590999603271484,9.0,293.31900787353516,3
PASTELERIA,6523,2021-05-15,,32.590999603271484,21.0,684.411018371582,3
PASTELERIA,6523,2021-05-16,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-05-17,,32.590999603271484,3.0,97.77300262451172,3
PASTELERIA,6523,2021-05-19,,32.590999603271484,9.0,293.31900787353516,3
PASTELERIA,6523,2021-05-21,,32.590999603271484,3.0,97.77300262451172,3
PASTELERIA,6523,2021-05-22,,32.590999603271484,12.0,391.0920104980469,3
PASTELERIA,6523,2021-05-23,,32.590999603271484,21.0,684.4110107421875,3
PASTELERIA,6523,2021-05-24,,32.590999603271484,3.0,97.77300262451172,3
PASTELERIA,6523,2021-05-25,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-05-26,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-05-27,,32.590999603271484,9.0,293.31900787353516,3
PASTELERIA,6523,2021-05-28,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-05-29,,32.590999603271484,21.0,684.411018371582,3
PASTELERIA,6523,2021-05-30,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-05-31,,32.590999603271484,12.0,391.0920104980469,3
PASTELERIA,6523,2021-06-01,,32.590999603271484,3.0,97.77300262451172,3
PASTELERIA,6523,2021-06-02,,32.590999603271484,9.0,293.31900787353516,3
PASTELERIA,6523,2021-06-03,,32.590999603271484,3.0,97.77300262451172,3
PASTELERIA,6523,2021-06-04,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-06-05,,32.590999603271484,18.0,586.6380157470703,3
PASTELERIA,6523,2021-06-06,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-06-07,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-06-08,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-06-09,,32.590999603271484,3.0,97.77300262451172,3
PASTELERIA,6523,2021-06-10,,32.590999603271484,12.0,391.0920104980469,3
PASTELERIA,6523,2021-06-11,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-06-12,,32.590999603271484,18.0,586.6380081176758,3
PASTELERIA,6523,2021-06-13,,32.590999603271484,18.0,586.6380157470703,3
PASTELERIA,6523,2021-06-14,,32.590999603271484,9.0,293.31900787353516,3
PASTELERIA,6523,2021-06-15,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-06-16,,32.590999603271484,3.0,97.77300262451172,3
PASTELERIA,6523,2021-06-17,,32.590999603271484,3.0,97.77300262451172,3
PASTELERIA,6523,2021-06-18,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-06-19,,32.590999603271484,12.0,391.0920104980469,3
PASTELERIA,6523,2021-06-20,,32.590999603271484,18.0,586.6380157470703,3
PASTELERIA,6523,2021-06-21,,32.590999603271484,3.0,97.77300262451172,3
PASTELERIA,6523,2021-06-22,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-06-23,,32.590999603271484,12.0,391.0920104980469,3
PASTELERIA,6523,2021-06-25,,32.590999603271484,3.0,97.77300262451172,3
PASTELERIA,6523,2021-06-26,,32.590999603271484,3.0,97.77300262451172,3
PASTELERIA,6523,2021-06-27,,32.590999603271484,12.0,391.0920104980469,3
PASTELERIA,6523,2021-06-28,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-06-29,,32.590999603271484,21.0,684.411018371582,3
PASTELERIA,6523,2021-06-30,,32.590999603271484,4.5,146.66000366210938,3
PASTELERIA,6523,2021-07-01,,32.590999603271484,3.0,97.77300262451172,3
PASTELERIA,6523,2021-07-02,,32.590999603271484,3.0,97.77300262451172,3
PASTELERIA,6523,2021-07-03,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-07-04,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-07-05,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-07-06,,32.590999603271484,9.0,293.31900787353516,3
PASTELERIA,6523,2021-07-07,,32.590999603271484,3.0,97.77300262451172,3
PASTELERIA,6523,2021-07-08,,32.590999603271484,3.0,97.77300262451172,3
PASTELERIA,6523,2021-07-09,,32.590999603271484,3.0,97.77300262451172,3
PASTELERIA,6523,2021-07-10,,32.590999603271484,3.0,97.77300262451172,3
PASTELERIA,6523,2021-07-11,,32.590999603271484,18.0,586.6380157470703,3
PASTELERIA,6523,2021-07-12,,32.590999603271484,9.0,293.31900787353516,3
PASTELERIA,6523,2021-07-13,,32.590999603271484,3.0,97.77300262451172,3
PASTELERIA,6523,2021-07-14,,32.590999603271484,9.0,293.31900787353516,3
PASTELERIA,6523,2021-07-15,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-07-17,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-07-18,,32.590999603271484,18.0,586.6380157470703,3
PASTELERIA,6523,2021-07-20,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-07-21,,32.590999603271484,12.0,391.0920104980469,3
PASTELERIA,6523,2021-07-22,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-07-23,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-07-24,,32.590999603271484,15.0,488.8650131225586,3
PASTELERIA,6523,2021-07-25,,32.590999603271484,12.0,391.0920104980469,3
PASTELERIA,6523,2021-07-26,,32.590999603271484,6.0,195.54600524902344,3
PASTELERIA,6523,2021-07-27,,32.590999603271484,12.0,391.0920104980469,3
PASTELERIA,6523,2021-07-28,,32.590999603271484,9.0,293.31900787353516,3
PASTELERIA,6523,2021-07-29,,32.590999603271484,3.0,97.77300262451172,3
PASTELERIA,6523,2021-07-30,,32.590999603271484,6.0,195.54600524902344,3
