familia,articulo,fecha_venta,festivo,precio,cantidad,importe,orden_articulo_familia
BOLLERIA,6425,2021-05-01,,31.36400032043457,31.7249995470047,995.0220832824707,2
BOLLERIA,6425,2021-05-02,Día de la Madre,31.364000320434567,26.32499971985817,825.6578073501587,2
BOLLERIA,6425,2021-05-03,Día de la Cruz,31.36400032043457,8.25000011920929,258.7530040740967,2
BOLLERIA,6425,2021-05-04,,31.36400032043457,11.490000247955322,360.37219429016113,2
BOLLERIA,6425,2021-05-05,,31.36400032043457,4.620000064373016,144.90169715881348,2
BOLLERIA,6425,2021-05-06,,31.36400032043457,11.040000140666962,346.2586078643799,2
BOLLERIA,6425,2021-05-07,,31.36400032043457,13.965000092983246,437.9976997375488,2
BOLLERIA,6425,2021-05-08,,31.36400032043457,24.540000081062317,769.672290802002,2
BOLLERIA,6425,2021-05-09,,31.36400032043457,10.740000009536743,336.8494052886963,2
BOLLERIA,6425,2021-05-10,,31.36400032043457,11.759999871253967,368.8409004211426,2
BOLLERIA,6425,2021-05-11,,31.36400032043457,15.359999895095825,481.7510051727295,2
BOLLERIA,6425,2021-05-12,,31.36400032043457,7.350000023841858,230.5254020690918,2
BOLLERIA,6425,2021-05-13,,31.36400032043457,9.419999837875366,295.4483947753906,2
BOLLERIA,6425,2021-05-14,,31.36400032043457,20.264999747276306,635.5909976959229,2
BOLLERIA,6425,2021-05-15,,31.36400032043457,21.22499978542328,665.7005062103271,2
BOLLERIA,6425,2021-05-16,,31.36400032043457,18.900000274181366,592.7795066833496,2
BOLLERIA,6425,2021-05-17,,31.36400032043457,6.525000095367432,204.65019607543945,2
BOLLERIA,6425,2021-05-18,,31.36400032043457,16.380000114440918,513.7427043914795,2
BOLLERIA,6425,2021-05-19,,31.36400032043457,8.640000104904175,270.984899520874,2
BOLLERIA,6425,2021-05-20,,31.36400032043457,11.759999871253967,368.8407964706421,2
BOLLERIA,6425,2021-05-21,,31.36400032043457,19.065000116825104,597.9545097351074,2
BOLLERIA,6425,2021-05-22,,31.364000320434574,28.605000108480453,897.1677045822144,2
BOLLERIA,6425,2021-05-23,,31.364000320434574,19.8300002515316,621.9484910964966,2
BOLLERIA,6425,2021-05-24,,31.36400032043457,5.519999861717224,173.1295051574707,2
BOLLERIA,6425,2021-05-25,,31.36400032043457,12.91500011086464,405.06550884246826,2
