familia,articulo,fecha_venta,festivo,precio,cantidad,importe,orden_articulo_familia
BOLLERIA,3880,2021-05-01,,2.5910000801086426,285.0,738.4349975585938,3
BOLLERIA,3880,2021-05-02,Día de la Madre,2.5910000801086426,240.0,621.839991569519,3
BOLLERIA,3880,2021-05-03,Día de la Cruz,2.5910000801086426,108.0,279.82799434661865,3
BOLLERIA,3880,2021-05-04,,2.5910000801086426,120.0,310.92000007629395,3
BOLLERIA,3880,2021-05-05,,2.5910000801086426,135.0,349.7850008010864,3
BOLLERIA,3880,2021-05-06,,2.5910000801086426,102.0,264.28199672698975,3
BOLLERIA,3880,2021-05-07,,2.5910000801086426,96.0,248.7360029220581,3
BOLLERIA,3880,2021-05-08,,2.5910000801086426,108.0,279.82799911499023,3
BOLLERIA,3880,2021-05-09,,2.5910000801086426,111.0,287.60100078582764,3
BOLLERIA,3880,2021-05-10,,2.5910000801086426,66.0,171.0059986114502,3
BOLLERIA,3880,2021-05-11,,2.5910000801086426,108.0,279.8279962539673,3
BOLLERIA,3880,2021-05-12,,2.5910000801086426,96.0,248.73599433898926,3
BOLLERIA,3880,2021-05-13,,2.5910000801086426,108.0,279.8279981613159,3
BOLLERIA,3880,2021-05-14,,2.5910000801086426,108.0,279.8279962539673,3
BOLLERIA,3880,2021-05-15,,2.5910000801086426,102.0,264.28199672698975,3
BOLLERIA,3880,2021-05-16,,2.5910000801086426,141.0,365.330997467041,3
BOLLERIA,3880,2021-05-17,,2.5910000801086426,93.0,240.96299743652344,3
BOLLERIA,3880,2021-05-18,,2.5910000801086426,81.0,209.87099742889404,3
BOLLERIA,3880,2021-05-19,,2.5910000801086426,108.0,279.82799339294434,3
BOLLERIA,3880,2021-05-20,,2.5910000801086426,93.0,240.9630012512207,3
BOLLERIA,3880,2021-05-21,,2.5910000801086426,126.0,326.4659957885742,3
BOLLERIA,3880,2021-05-22,,2.5910000801086426,102.0,264.2820014953613,3
BOLLERIA,3880,2021-05-23,,2.5910000801086426,294.0,761.7540197372437,3
BOLLERIA,3880,2021-05-24,,2.5910000801086426,81.0,209.87099838256836,3
BOLLERIA,3880,2021-05-25,,2.5910000801086426,99.0,256.5090036392212,3
BOLLERIA,3880,2021-05-26,,2.5910000801086426,123.0,318.6929988861084,3
BOLLERIA,3880,2021-05-27,,2.5910000801086426,120.0,310.9199962615967,3
BOLLERIA,3880,2021-05-28,,2.5910000801086426,147.0,380.8770008087158,3
BOLLERIA,3880,2021-05-29,,2.5910000801086426,174.0,450.8340005874634,3
BOLLERIA,3880,2021-05-30,,2.5910000801086426,198.0,513.0179948806763,3
BOLLERIA,3880,2021-05-31,,2.5910000801086426,105.0,272.0550012588501,3
BOLLERIA,3880,2021-06-01,,2.5910000801086426,126.0,326.4660005569458,3
BOLLERIA,3880,2021-06-02,,2.5910000801086426,135.0,349.7850065231323,3
BOLLERIA,3880,2021-06-03,,2.5910000801086426,120.0,310.91999530792236,3
BOLLERIA,3880,2021-06-04,,2.5910000801086426,141.0,365.3310022354126,3
BOLLERIA,3880,2021-06-05,,2.5910000801086426,141.0,365.330997467041,3
BOLLERIA,3880,2021-06-06,,2.5910000801086426,177.0,458.6070032119751,3
BOLLERIA,3880,2021-06-07,,2.5910000801086426,93.0,240.96299362182617,3
BOLLERIA,3880,2021-06-08,,2.5910000801086426,105.0,272.0550003051758,3
BOLLERIA,3880,2021-06-09,,2.5910000801086426,84.0,217.6439962387085,3
BOLLERIA,3880,2021-06-10,,2.5910000801086426,72.0,186.55199909210205,3
BOLLERIA,3880,2021-06-11,,2.5910000801086426,117.0,303.1470022201538,3
BOLLERIA,3880,2021-06-12,,2.5910000801086426,66.0,171.0059986114502,3
BOLLERIA,3880,2021-06-13,,2.5910000801086426,96.0,248.73600482940674,3
BOLLERIA,3880,2021-06-14,,2.5910000801086426,66.0,171.0059986114502,3
BOLLERIA,3880,2021-06-15,,2.5910000801086426,72.0,186.55199909210205,3
BOLLERIA,3880,2021-06-16,,2.5910000801086426,72.0,186.55200004577637,3
BOLLERIA,3880,2021-06-17,,2.5910000801086426,90.0,233.19000244140625,3
BOLLERIA,3880,2021-06-18,,2.5910000801086426,105.0,272.05499935150146,3
BOLLERIA,3880,2021-06-19,,2.5910000801086426,144.0,373.1039972305298,3
BOLLERIA,3880,2021-06-20,,2.5910000801086426,195.0,505.24499893188477,3
BOLLERIA,3880,2021-06-21,,2.5910000801086426,132.0,342.011999130249,3
BOLLERIA,3880,2021-06-22,,2.5910000801086426,120.0,310.91999912261963,3
BOLLERIA,3880,2021-06-23,,2.5910000801086426,123.0,318.69299697875977,3
